_id,city_id,city_name,country_name,good_id,item_name,category_id,category_name,price_min,Pirce_avg,price_max,usd-min,usd-avg,usd-max,measure,currency_code
10,516,Copenhagen,Denmark,50,"Taxi Start, Normal Tariff",9,Transportation,36.13,51.56,77.38,5.07,7.24,10.87,money,DKK
10,516,Copenhagen,Denmark,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,252751.78,257909.97,309492,35496.14,36220.55,43464.67,money,DKK
10,516,Copenhagen,Denmark,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.38,1.08,1.78,0.05,0.15,0.25,money,DKK
10,516,Copenhagen,Denmark,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,825.34,1440.13,3094.93,115.91,202.25,434.65,money,DKK
10,516,Copenhagen,Denmark,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,206.32,271.61,336.9,28.98,38.14,47.31,money,DKK
10,516,Copenhagen,Denmark,58,"Water, 0.33 liter Bottle",4,Markets,12.4,18.98,30.94,1.74,2.67,4.35,money,DKK
10,516,Copenhagen,Denmark,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,134.13,352.28,570.43,18.84,49.47,80.11,money,DKK
10,516,Copenhagen,Denmark,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,1.28,1.42,1.56,,,,percent,
10,516,Copenhagen,Denmark,68,"Imported Beer, 0.33 liter Bottle",4,Markets,10.31,17.27,25.81,1.45,2.43,3.62,money,DKK
11,520,Talin,Estonia,1,Price per square meter to Buy Apartment Outside of City Center,1,Buy Apartment,1547.9,1960.33,2579.83,1605.5,2033.27,2675.83,money,EUR
11,520,Talin,Estonia,2,Price per square meter to Buy Apartment in City Center,1,Buy Apartment,2105.14,2846.66,3588.18,2183.47,2952.58,3721.7,money,EUR
11,520,Talin,Estonia,3,"International Primary School, Yearly for 1 Child",2,Childcare,4375.39,9085.25,19606.69,4538.2,9423.31,20336.25,money,EUR
11,520,Talin,Estonia,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,77.4,288.25,515.97,80.28,298.98,535.17,money,EUR
11,520,Talin,Estonia,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,41.28,73.14,105,42.82,75.86,108.91,money,EUR
11,520,Talin,Estonia,6,Pair of Leather Business Shoes,3,Clothing And Shoes,51.59,98.48,154.79,53.51,102.14,160.55,money,EUR
11,520,Talin,Estonia,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,41.28,71.6,103.19,42.82,74.26,107.03,money,EUR
11,520,Talin,Estonia,9,"Apples, 1 kg",4,Markets,0.62,1.56,3.09,0.64,1.62,3.2,money,EUR
11,520,Talin,Estonia,10,"Banana, 1 kg",4,Markets,1.02,1.15,1.55,1.06,1.19,1.61,money,EUR
11,520,Talin,Estonia,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg ",4,Markets,6.19,9.64,13.09,6.42,10,13.58,money,EUR
11,520,Talin,Estonia,12,"Bottle of Wine, Mid-Range Price",4,Markets,6.09,7.74,10.32,6.32,8.03,10.7,money,EUR
11,520,Talin,Estonia,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,3.72,5.82,7.92,3.86,6.04,8.21,money,EUR
11,520,Talin,Estonia,14,"Domestic Beer, 0.5 liter Bottle",4,Markets,1.03,1.36,1.75,1.07,1.41,1.82,money,EUR
11,520,Talin,Estonia,15,"Eggs, 12 pack",4,Markets,0.99,1.6,2.48,1.03,1.66,2.57,money,EUR
11,520,Talin,Estonia,17,"Lettuce, 1 head",4,Markets,0.83,1.08,2.07,0.86,1.12,2.15,money,EUR
11,520,Talin,Estonia,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,0.56,0.83,2.07,0.58,0.86,2.15,money,EUR
11,520,Talin,Estonia,19,"Local Cheese, 1 kg",4,Markets,5.02,7.32,10.32,5.21,7.59,10.7,money,EUR
11,520,Talin,Estonia,20,"Milk, Regular,1 liter",4,Markets,0.52,0.77,1.03,0.54,0.8,1.07,money,EUR
11,520,Talin,Estonia,21,"Onion, 1 kg",4,Markets,0.36,0.61,1.03,0.37,0.63,1.07,money,EUR
11,520,Talin,Estonia,22,"Oranges, 1 kg",4,Markets,1.03,1.64,2.58,1.07,1.7,2.68,money,EUR
11,520,Talin,Estonia,23,Pack of Cigarettes,4,Markets,4.64,4.9,5.16,4.81,5.08,5.35,money,EUR
11,520,Talin,Estonia,24,"Potato, 1 kg",4,Markets,0.26,0.66,1.24,0.27,0.68,1.29,money,EUR
11,520,Talin,Estonia,25,"White Rice, 1 kg",4,Markets,0.62,1.42,2.87,0.64,1.47,2.98,money,EUR
11,520,Talin,Estonia,26,"Tomato, 1 kg",4,Markets,1.03,2.23,4.02,1.07,2.31,4.17,money,EUR
11,520,Talin,Estonia,27,"Water, 1.5 liter Bottle",4,Markets,0.52,0.83,1.24,0.54,0.86,1.29,money,EUR
11,520,Talin,Estonia,28,One bedroom apartment outside of city centre,5,Rent Per Month,309.58,377.23,464.37,321.1,391.27,481.65,money,EUR
11,520,Talin,Estonia,29,One bedroom apartment in city centre,5,Rent Per Month,464.37,548.9,722.35,481.65,569.32,749.23,money,EUR
11,520,Talin,Estonia,30,Three bedroom apartment outside of city centre,5,Rent Per Month,515.97,640.39,825.54,535.17,664.22,856.26,money,EUR
11,520,Talin,Estonia,31,Three bedroom apartment in city centre,5,Rent Per Month,722.35,910.82,1135.12,749.23,944.71,1177.36,money,EUR
11,520,Talin,Estonia,32,Cappuccino,6,Restaurants,2.07,2.85,3.63,2.15,2.96,3.77,money,EUR
11,520,Talin,Estonia,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,1.03,1.81,2.59,1.07,1.88,2.69,money,EUR
11,520,Talin,Estonia,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,3.1,4.13,5.16,3.22,4.28,5.35,money,EUR
11,520,Talin,Estonia,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,3.1,4.13,5.16,3.22,4.28,5.35,money,EUR
11,520,Talin,Estonia,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,5.57,6.19,6.81,5.78,6.42,7.06,money,EUR
11,520,Talin,Estonia,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,36.12,51.59,82.55,37.46,53.51,85.62,money,EUR
11,520,Talin,Estonia,38,Meal in Inexpensive Restaurant,6,Restaurants,7.22,9.29,15.48,7.49,9.64,16.06,money,EUR
11,520,Talin,Estonia,40,"Average Monthly Net Salary, After Tax",7,Salaries And Financing,1112.05,1235.61,1359.17,1153.43,1281.59,1409.74,money,EUR
11,520,Talin,Estonia,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,7.22,8.25,10.32,7.49,8.56,10.7,money,EUR
11,520,Talin,Estonia,43,"Fitness Club, Monthly Fee for 1 Adult",8,Sports And Leisure,30.95,47.75,67.08,32.1,49.53,69.58,money,EUR
11,520,Talin,Estonia,44,"Tennis Court Rent, 1 Hour on Weekend",8,Sports And Leisure,20.64,26.63,32.62,21.41,27.62,33.83,money,EUR
11,520,Talin,Estonia,45,"Gasoline, 1 liter",9,Transportation,1.24,1.36,1.49,1.29,1.41,1.55,money,EUR
11,520,Talin,Estonia,46,"Monthly Pass, Regular Price",9,Transportation,20.64,30.96,41.28,21.41,32.11,42.82,money,EUR
11,520,Talin,Estonia,47,"One-way Ticket, Local Transport",9,Transportation,0.74,1.55,2.36,0.77,1.61,2.45,money,EUR
11,520,Talin,Estonia,48,"Taxi, price for 1 hour Waiting, Normal Tariff",9,Transportation,8.67,10.84,15.48,8.99,11.24,16.06,money,EUR
11,520,Talin,Estonia,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,0.52,0.62,1.03,0.54,0.64,1.07,money,EUR
11,520,Talin,Estonia,50,"Taxi Start, Normal Tariff",9,Transportation,2.07,2.58,3.62,2.15,2.68,3.75,money,EUR
11,520,Talin,Estonia,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,18058.79,19706.78,21354.77,18730.76,20440.07,22149.38,money,EUR
11,520,Talin,Estonia,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.01,0.04,0.07,0.01,0.04,0.07,money,EUR
11,520,Talin,Estonia,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,123.83,187.89,257.98,128.44,194.88,267.58,money,EUR
11,520,Talin,Estonia,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,20.64,24.11,30.96,21.41,25.01,32.11,money,EUR
11,520,Talin,Estonia,58,"Water, 0.33 liter Bottle",4,Markets,1.03,1.58,2.58,1.07,1.64,2.68,money,EUR
11,520,Talin,Estonia,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,20.64,31.53,51.59,21.41,32.7,53.51,money,EUR
11,520,Talin,Estonia,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,2.21,2.45,2.7,,,,percent,
11,520,Talin,Estonia,68,"Imported Beer, 0.33 liter Bottle",4,Markets,1.24,1.66,2.37,1.29,1.72,2.46,money,EUR
12,325,London,United Kingdom,1,Price per square meter to Buy Apartment Outside of City Center,1,Buy Apartment,4671.81,6011.18,8946.02,5637.72,7254.01,10795.63,money,GBP
12,325,London,United Kingdom,2,Price per square meter to Buy Apartment in City Center,1,Buy Apartment,7952.01,11625.54,15904.04,9596.11,14029.15,19192.24,money,GBP
12,325,London,United Kingdom,3,"International Primary School, Yearly for 1 Child",2,Childcare,14611.83,18036.61,24850.06,17632.87,21765.73,29987.88,money,GBP
12,325,London,United Kingdom,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,994,1443.88,1988.01,1199.51,1742.41,2399.04,money,GBP
12,325,London,United Kingdom,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,39.76,67.11,99.4,47.98,80.99,119.95,money,GBP
12,325,London,United Kingdom,6,Pair of Leather Business Shoes,3,Clothing And Shoes,59.64,91.31,158.05,71.97,110.19,190.73,money,GBP
12,325,London,United Kingdom,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,44.73,71.23,99.4,53.98,85.96,119.95,money,GBP
12,325,London,United Kingdom,9,"Apples, 1 kg",4,Markets,0.74,2.06,3.63,0.89,2.49,4.38,money,GBP
12,325,London,United Kingdom,10,"Banana, 1 kg",4,Markets,0.72,1.18,2.98,0.87,1.42,3.6,money,GBP
12,325,London,United Kingdom,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg ",4,Markets,4.97,9.55,14.91,6,11.52,17.99,money,GBP
12,325,London,United Kingdom,12,"Bottle of Wine, Mid-Range Price",4,Markets,5.96,7.95,11.93,7.19,9.59,14.4,money,GBP
12,325,London,United Kingdom,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,3.43,6.08,8.94,4.14,7.34,10.79,money,GBP
12,325,London,United Kingdom,14,"Domestic Beer, 0.5 liter Bottle",4,Markets,0.99,1.79,2.59,1.19,2.16,3.13,money,GBP
12,325,London,United Kingdom,15,"Eggs, 12 pack",4,Markets,1.18,2.18,3.18,1.42,2.63,3.84,money,GBP
12,325,London,United Kingdom,17,"Lettuce, 1 head",4,Markets,0.45,0.82,1.79,0.54,0.99,2.16,money,GBP
12,325,London,United Kingdom,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,0.61,1.01,2.48,0.74,1.22,2.99,money,GBP
12,325,London,United Kingdom,19,"Local Cheese, 1 kg",4,Markets,3.48,6.82,19.88,4.2,8.23,23.99,money,GBP
12,325,London,United Kingdom,20,"Milk, Regular,1 liter",4,Markets,0.69,0.93,1.29,0.83,1.12,1.56,money,GBP
12,325,London,United Kingdom,21,"Onion, 1 kg",4,Markets,0.74,1.13,1.99,0.89,1.36,2.4,money,GBP
12,325,London,United Kingdom,22,"Oranges, 1 kg",4,Markets,0.99,1.92,3.48,1.19,2.32,4.2,money,GBP
12,325,London,United Kingdom,23,Pack of Cigarettes,4,Markets,10.94,11.93,14.91,13.2,14.4,17.99,money,GBP
12,325,London,United Kingdom,24,"Potato, 1 kg",4,Markets,0.5,1.24,1.99,0.6,1.5,2.4,money,GBP
12,325,London,United Kingdom,25,"White Rice, 1 kg",4,Markets,0.9,1.43,2.48,1.09,1.73,2.99,money,GBP
12,325,London,United Kingdom,26,"Tomato, 1 kg",4,Markets,0.99,2.53,5.47,1.19,3.05,6.6,money,GBP
12,325,London,United Kingdom,27,"Water, 1.5 liter Bottle",4,Markets,0.39,0.88,1.99,0.47,1.06,2.4,money,GBP
12,325,London,United Kingdom,28,One bedroom apartment outside of city centre,5,Rent Per Month,994,1248.16,1590.41,1199.51,1506.22,1919.23,money,GBP
12,325,London,United Kingdom,29,One bedroom apartment in city centre,5,Rent Per Month,1292.2,1691.11,2485.01,1559.37,2040.75,2998.79,money,GBP
12,325,London,United Kingdom,30,Three bedroom apartment outside of city centre,5,Rent Per Month,1689.8,2068.66,2733.5,2039.17,2496.36,3298.66,money,GBP
12,325,London,United Kingdom,31,Three bedroom apartment in city centre,5,Rent Per Month,2286.2,3158.28,4970.01,2758.88,3811.26,5997.57,money,GBP
12,325,London,United Kingdom,32,Cappuccino,6,Restaurants,2.09,2.94,4.97,2.52,3.55,6,money,GBP
12,325,London,United Kingdom,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,0.99,1.51,2.98,1.19,1.82,3.6,money,GBP
12,325,London,United Kingdom,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,2.98,4.97,6.96,3.6,6,8.4,money,GBP
12,325,London,United Kingdom,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,3.65,4.97,6.29,4.4,6,7.59,money,GBP
12,325,London,United Kingdom,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,4.97,5.96,7.95,6,7.19,9.59,money,GBP
12,325,London,United Kingdom,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,39.76,59.64,99.4,47.98,71.97,119.95,money,GBP
12,325,London,United Kingdom,38,Meal in Inexpensive Restaurant,6,Restaurants,9.94,14.91,29.82,12,17.99,35.99,money,GBP
12,325,London,United Kingdom,40,"Average Monthly Net Salary, After Tax",7,Salaries And Financing,2544.7,2827.45,3110.2,3070.82,3412.03,3753.24,money,GBP
12,325,London,United Kingdom,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,8.94,12.43,17.89,10.79,15,21.59,money,GBP
12,325,London,United Kingdom,43,"Fitness Club, Monthly Fee for 1 Adult",8,Sports And Leisure,24.85,44.02,83.5,29.99,53.12,100.76,money,GBP
12,325,London,United Kingdom,44,"Tennis Court Rent, 1 Hour on Weekend",8,Sports And Leisure,5.96,11.05,16.14,7.19,13.33,19.48,money,GBP
12,325,London,United Kingdom,45,"Gasoline, 1 liter",9,Transportation,1.1,1.23,1.58,1.33,1.48,1.91,money,GBP
12,325,London,United Kingdom,46,"Monthly Pass, Regular Price",9,Transportation,129.22,149.1,218.68,155.94,179.93,263.89,money,GBP
12,325,London,United Kingdom,47,"One-way Ticket, Local Transport",9,Transportation,2.29,2.78,4.87,2.76,3.35,5.88,money,GBP
12,325,London,United Kingdom,48,"Taxi, price for 1 hour Waiting, Normal Tariff",9,Transportation,24.45,28.63,39.36,29.51,34.55,47.5,money,GBP
12,325,London,United Kingdom,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,1.47,1.69,2.98,1.77,2.04,3.6,money,GBP
12,325,London,United Kingdom,50,"Taxi Start, Normal Tariff",9,Transportation,2.58,2.98,4.97,3.11,3.6,6,money,GBP
12,325,London,United Kingdom,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,19880.05,22628.46,25376.87,23990.3,27306.96,30623.61,money,GBP
12,325,London,United Kingdom,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.03,0.13,0.23,0.04,0.16,0.28,money,GBP
12,325,London,United Kingdom,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,99.4,178.42,332.99,119.95,215.31,401.84,money,GBP
12,325,London,United Kingdom,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,23.86,31.1,44.73,28.79,37.53,53.98,money,GBP
12,325,London,United Kingdom,58,"Water, 0.33 liter Bottle",4,Markets,0.99,1.13,1.99,1.19,1.36,2.4,money,GBP
12,325,London,United Kingdom,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,19.88,32.55,49.7,23.99,39.28,59.98,money,GBP
12,325,London,United Kingdom,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,2.49,2.77,3.05,,,,percent,
12,325,London,United Kingdom,68,"Imported Beer, 0.33 liter Bottle",4,Markets,0.99,1.99,2.99,1.19,2.4,3.61,money,GBP
13,111,Helsinki,Finland,1,Price per square meter to Buy Apartment Outside of City Center,1,Buy Apartment,3611.76,4894.73,7652.8,3746.15,5076.86,7937.56,money,EUR
13,111,Helsinki,Finland,2,Price per square meter to Buy Apartment in City Center,1,Buy Apartment,7223.52,8439.82,10319.31,7492.31,8753.87,10703.29,money,EUR
13,111,Helsinki,Finland,3,"International Primary School, Yearly for 1 Child",2,Childcare,1444.71,6552.76,14447.03,1498.47,6796.59,14984.6,money,EUR
13,111,Helsinki,Finland,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,237.34,338.71,619.16,246.17,351.31,642.2,money,EUR
13,111,Helsinki,Finland,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,51.59,87.96,124.33,53.51,91.23,128.96,money,EUR
13,111,Helsinki,Finland,6,Pair of Leather Business Shoes,3,Clothing And Shoes,82.55,125.86,175.43,85.62,130.54,181.96,money,EUR
13,111,Helsinki,Finland,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,51.59,88.17,124.75,53.51,91.45,129.39,money,EUR
13,111,Helsinki,Finland,9,"Apples, 1 kg",4,Markets,1.16,2.44,4.13,1.2,2.53,4.28,money,EUR
13,111,Helsinki,Finland,10,"Banana, 1 kg",4,Markets,1.34,1.65,2.07,1.39,1.71,2.15,money,EUR
13,111,Helsinki,Finland,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg ",4,Markets,7.74,15.07,22.4,8.03,15.63,23.23,money,EUR
13,111,Helsinki,Finland,12,"Bottle of Wine, Mid-Range Price",4,Markets,8.25,12.39,20.64,8.56,12.85,21.41,money,EUR
13,111,Helsinki,Finland,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,4.95,10.72,16.49,5.13,11.12,17.1,money,EUR
13,111,Helsinki,Finland,14,"Domestic Beer, 0.5 liter Bottle",4,Markets,1.49,2.63,3.77,1.55,2.73,3.91,money,EUR
13,111,Helsinki,Finland,15,"Eggs, 12 pack",4,Markets,1.49,2.54,3.72,1.55,2.63,3.86,money,EUR
13,111,Helsinki,Finland,17,"Lettuce, 1 head",4,Markets,1.03,1.68,2.89,1.07,1.74,3,money,EUR
13,111,Helsinki,Finland,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,1.03,2.26,4.13,1.07,2.34,4.28,money,EUR
13,111,Helsinki,Finland,19,"Local Cheese, 1 kg",4,Markets,5.05,6.88,13.42,5.24,7.14,13.92,money,EUR
13,111,Helsinki,Finland,20,"Milk, Regular,1 liter",4,Markets,0.72,0.99,1.26,0.75,1.03,1.31,money,EUR
13,111,Helsinki,Finland,21,"Onion, 1 kg",4,Markets,0.83,1.36,2.48,0.86,1.41,2.57,money,EUR
13,111,Helsinki,Finland,22,"Oranges, 1 kg",4,Markets,1.02,2.19,4.13,1.06,2.27,4.28,money,EUR
13,111,Helsinki,Finland,23,Pack of Cigarettes,4,Markets,8.25,8.34,9.49,8.56,8.65,9.84,money,EUR
13,111,Helsinki,Finland,24,"Potato, 1 kg",4,Markets,0.72,1.05,1.55,0.75,1.09,1.61,money,EUR
13,111,Helsinki,Finland,25,"White Rice, 1 kg",4,Markets,1.33,2.33,3.4,1.38,2.42,3.53,money,EUR
13,111,Helsinki,Finland,26,"Tomato, 1 kg",4,Markets,1.03,2.81,4.59,1.07,2.91,4.76,money,EUR
13,111,Helsinki,Finland,27,"Water, 1.5 liter Bottle",4,Markets,0.72,1.55,2.58,0.75,1.61,2.68,money,EUR
13,111,Helsinki,Finland,28,One bedroom apartment outside of city centre,5,Rent Per Month,722.35,787.81,1031.93,749.23,817.12,1070.33,money,EUR
13,111,Helsinki,Finland,29,One bedroom apartment in city centre,5,Rent Per Month,825.54,1006.55,1289.91,856.26,1044,1337.91,money,EUR
13,111,Helsinki,Finland,30,Three bedroom apartment outside of city centre,5,Rent Per Month,1135.12,1405.01,1754.28,1177.36,1457.29,1819.56,money,EUR
13,111,Helsinki,Finland,31,Three bedroom apartment in city centre,5,Rent Per Month,1547.9,1941.66,2889.4,1605.5,2013.91,2996.91,money,EUR
13,111,Helsinki,Finland,32,Cappuccino,6,Restaurants,3.1,4.16,5.22,3.22,4.31,5.41,money,EUR
13,111,Helsinki,Finland,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,2.07,2.76,4.13,2.15,2.86,4.28,money,EUR
13,111,Helsinki,Finland,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,3.1,6.19,9.28,3.22,6.42,9.63,money,EUR
13,111,Helsinki,Finland,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,5.16,7.22,9.28,5.35,7.49,9.63,money,EUR
13,111,Helsinki,Finland,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,7.74,8.25,9.29,8.03,8.56,9.64,money,EUR
13,111,Helsinki,Finland,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,51.59,78.43,105.27,53.51,81.35,109.19,money,EUR
13,111,Helsinki,Finland,38,Meal in Inexpensive Restaurant,6,Restaurants,9.29,13.42,20.64,9.64,13.92,21.41,money,EUR
13,111,Helsinki,Finland,40,"Average Monthly Net Salary, After Tax",7,Salaries And Financing,2377.12,2641.25,2905.38,2465.57,2739.53,3013.49,money,EUR
13,111,Helsinki,Finland,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,12.39,15.48,18.57,12.85,16.06,19.26,money,EUR
13,111,Helsinki,Finland,43,"Fitness Club, Monthly Fee for 1 Adult",8,Sports And Leisure,20.64,42.03,63.42,21.41,43.59,65.78,money,EUR
13,111,Helsinki,Finland,44,"Tennis Court Rent, 1 Hour on Weekend",8,Sports And Leisure,20.64,27.14,36.12,21.41,28.15,37.46,money,EUR
13,111,Helsinki,Finland,45,"Gasoline, 1 liter",9,Transportation,1.36,1.56,1.76,1.41,1.62,1.83,money,EUR
13,111,Helsinki,Finland,46,"Monthly Pass, Regular Price",9,Transportation,56.76,61.61,72.23,58.87,63.9,74.92,money,EUR
13,111,Helsinki,Finland,47,"One-way Ticket, Local Transport",9,Transportation,2.6,2.89,3.18,2.7,3,3.3,money,EUR
13,111,Helsinki,Finland,48,"Taxi, price for 1 hour Waiting, Normal Tariff",9,Transportation,41.28,47.49,61.91,42.82,49.26,64.21,money,EUR
13,111,Helsinki,Finland,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,0.95,1.03,2.07,0.99,1.07,2.15,money,EUR
13,111,Helsinki,Finland,50,"Taxi Start, Normal Tariff",9,Transportation,4.02,6.19,9.29,4.17,6.42,9.64,money,EUR
13,111,Helsinki,Finland,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,21980.13,25282.31,28584.49,22798.01,26223.06,29648.12,money,EUR
13,111,Helsinki,Finland,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.05,0.07,0.09,0.05,0.07,0.09,money,EUR
13,111,Helsinki,Finland,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,51.59,90.43,155.93,53.51,93.79,161.73,money,EUR
13,111,Helsinki,Finland,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,15.48,23.2,30.96,16.06,24.06,32.11,money,EUR
13,111,Helsinki,Finland,58,"Water, 0.33 liter Bottle",4,Markets,1.03,1.83,3.1,1.07,1.9,3.22,money,EUR
13,111,Helsinki,Finland,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,20.64,37,53.36,21.41,38.38,55.35,money,EUR
13,111,Helsinki,Finland,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,1,1.11,1.22,,,,percent,
13,111,Helsinki,Finland,68,"Imported Beer, 0.33 liter Bottle",4,Markets,2.07,2.99,4.13,2.15,3.1,4.28,money,EUR
14,456,Paris,France,1,Price per square meter to Buy Apartment Outside of City Center,1,Buy Apartment,7739.48,9488.27,11654.63,8027.47,9841.33,12088.3,money,EUR
14,456,Paris,France,2,Price per square meter to Buy Apartment in City Center,1,Buy Apartment,10319.31,12643.57,15905.16,10703.29,13114.04,16496.99,money,EUR
14,456,Paris,France,3,"International Primary School, Yearly for 1 Child",2,Childcare,8255.45,14717.91,25798.27,8562.64,15265.56,26758.22,money,EUR
14,456,Paris,France,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,619.16,872.24,1238.32,642.2,904.7,1284.4,money,EUR
14,456,Paris,France,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,51.59,90.21,128.83,53.51,93.57,133.62,money,EUR
14,456,Paris,France,6,Pair of Leather Business Shoes,3,Clothing And Shoes,72.75,138.73,257.98,75.46,143.89,267.58,money,EUR
14,456,Paris,France,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,61.91,94.31,126.71,64.21,97.82,131.42,money,EUR
14,456,Paris,France,9,"Apples, 1 kg",4,Markets,2.07,3.13,4.19,2.15,3.25,4.35,money,EUR
14,456,Paris,France,10,"Banana, 1 kg",4,Markets,1.55,2.19,3.1,1.61,2.27,3.22,money,EUR
14,456,Paris,France,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg ",4,Markets,12.39,21.09,30.96,12.85,21.87,32.11,money,EUR
14,456,Paris,France,12,"Bottle of Wine, Mid-Range Price",4,Markets,4.13,8.25,12.39,4.28,8.56,12.85,money,EUR
14,456,Paris,France,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,6.19,12.77,20.64,6.42,13.25,21.41,money,EUR
14,456,Paris,France,14,"Domestic Beer, 0.5 liter Bottle",4,Markets,0.78,2.14,3.5,0.81,2.22,3.63,money,EUR
14,456,Paris,France,15,"Eggs, 12 pack",4,Markets,1.61,4.03,6.45,1.67,4.18,6.69,money,EUR
14,456,Paris,France,17,"Lettuce, 1 head",4,Markets,1.02,1.47,2.58,1.06,1.52,2.68,money,EUR
14,456,Paris,France,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,1.03,1.8,4.13,1.07,1.87,4.28,money,EUR
14,456,Paris,France,19,"Local Cheese, 1 kg",4,Markets,8.25,18,34.13,8.56,18.67,35.4,money,EUR
